user_id,gender,state_group,age,output,COUNT(transactions1to30days_purchase),SUM(transactions1to30days_purchase.amount),MEAN(transactions1to30days_purchase.amount),COUNT(transactions31to60days_purchase),SUM(transactions31to60days_purchase.amount),MEAN(transactions31to60days_purchase.amount),COUNT(transactions1to30days_clabeInc),SUM(transactions1to30days_clabeInc.amount),MEAN(transactions1to30days_clabeInc.amount),COUNT(transactions31to60days_clabeInc),SUM(transactions31to60days_clabeInc.amount),MEAN(transactions31to60days_clabeInc.amount),COUNT(transactions1to30days_clabeOut),SUM(transactions1to30days_clabeOut.amount),MEAN(transactions1to30days_clabeOut.amount),COUNT(transactions31to60days_clabeOut),SUM(transactions31to60days_clabeOut.amount),MEAN(transactions31to60days_clabeOut.amount),COUNT(transactions1to30days_atm),SUM(transactions1to30days_atm.amount),MEAN(transactions1to30days_atm.amount),COUNT(transactions31to60days_atm),SUM(transactions31to60days_atm.amount),MEAN(transactions31to60days_atm.amount),MEAN(balance1to30days.current_balance),MEAN(balance31to60days.current_balance),ratioCableInOut_1to30days,ratioCableInOut_31to60days,ratioBalanceClabeIn_1to30days,ratioBalanceClabeIn_31to60days,MEAN(transactionsDaily1to30days_purchase.amount),MEAN(transactionsDaily31to60days_purchase.amount),MEAN(transactionsDaily1to30days_clabeOut.amount),MEAN(transactionsDaily31to60days_clabeOut.amount),MEAN(transactionsDaily1to30days_clabeInc.amount),MEAN(transactionsDaily31to60days_clabeInc.amount),MEAN(transactionsDaily1to30days_atm.amount),MEAN(transactionsDaily31to60days_atm.amount),disbursement_date,month
d1ddade4-7869-47f4-8312-4511bb394e79,MALE,central_mexico,19,False,0,0.0,0.0,0,0.0,0.0,1,5900.0,5900.0,1,500.0,500.0,6,3650.0,608.5,2,90.0,45.0,1,2546.0,2546.0,0,0.0,0.0,471.0,-4800.0,6.0,2.0,0.08,-9.6,0.0,0.0,612.5,45.0,5900.0,500.0,2546.0,0.0,2020-12-14,202012
d5f13840-9449-4492-87d1-a563ac7b48b0,MALE,pacific,26,True,5,1248.0,249.5,13,717.5,55.219,7,2158.0,308.25,8,1101.0,137.625,5,922.5,184.5,3,380.0,126.688,0,0.0,0.0,0,0.0,0.0,63.125,74.312,0.714,0.375,0.029,0.067,351.5,47.812,184.5,110.0,314.75,140.875,0.0,0.0,2020-12-14,202012
d70febd8-0a18-4c41-bd50-32209eb109a4,MALE,central_mexico,34,True,26,1136.0,43.719,0,0.0,0.0,11,6104.0,555.0,2,410.0,205.0,15,2656.0,177.0,2,280.0,140.0,3,2296.0,765.0,0,0.0,0.0,432.25,42.219,1.364,1.0,0.071,0.103,34.219,0.0,159.5,140.0,578.5,205.0,765.0,0.0,2020-12-31,202012
d96cd8a7-6ddd-4eeb-a0a4-1d89b4b6b8ce,MALE,central_mexico,38,False,2,86.0,43.0,0,0.0,0.0,11,6924.0,629.5,0,0.0,0.0,9,6704.0,745.0,0,0.0,0.0,1,234.625,234.625,0,0.0,0.0,41.781,0.0,0.818,0.0,0.006,0.0,43.0,0.0,715.5,0.0,691.5,0.0,234.625,0.0,2020-12-11,202012
da179cba-f96e-4dd5-b1ef-2610e3d24b0c,MALE,central_mexico,19,False,0,0.0,0.0,16,2064.0,129.0,0,0.0,0.0,2,2198.0,1099.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,230.75,230.75,10.352,131.25,0.0,0.0,0.0,0.06,0.0,103.375,0.0,0.0,0.0,1099.0,0.0,230.75,2020-12-11,202012
dcffa05d-a004-429b-87d2-63cf32c37a64,MALE,central_mexico,26,True,1,47.0,47.0,1,50.0,50.0,1,250.0,250.0,6,2250.0,375.0,0,0.0,0.0,4,1800.0,450.0,1,234.625,234.625,2,969.0,484.5,114.062,194.125,0.0,0.667,0.456,0.086,47.0,50.0,0.0,441.75,250.0,331.25,234.625,484.5,2020-12-11,202012
dea1175c-8185-4a5c-b5be-7e87262deb4f,MALE,north_mexico,39,False,21,6904.0,328.75,28,8712.0,311.25,6,7544.0,1257.0,14,9520.0,680.0,2,452.75,226.375,1,800.0,800.0,1,234.75,234.75,0,0.0,0.0,465.75,534.0,0.333,0.071,0.062,0.056,123.938,391.0,226.375,800.0,1110.0,751.5,234.75,0.0,2020-12-11,202012
df3db997-bb83-4635-9ef4-d9a2c4c01c1f,MALE,central_mexico,25,True,2,99.875,49.938,0,0.0,0.0,2,110.0,55.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,22.281,0.0,0.0,0.0,0.203,0.0,49.938,0.0,0.0,0.0,55.0,0.0,0.0,0.0,2020-12-23,202012
df7c3f15-3cb7-4c89-a484-dd0109895533,MALE,central_mexico,33,False,1,89.0,89.0,1,68.062,68.062,1,1300.0,1300.0,3,1575.0,525.0,1,1217.0,1217.0,2,1500.0,750.0,0,0.0,0.0,0,0.0,0.0,51.281,26.484,1.0,0.667,0.039,0.017,89.0,68.062,1217.0,750.0,0.0,744.0,0.0,0.0,2020-12-18,202012
e20c93dc-eb20-4320-9672-c3b27b230ea4,MALE,central_mexico,37,True,1,150.0,150.0,0,0.0,0.0,1,167.0,167.0,3,1269.0,423.0,1,19.0,19.0,4,1270.0,317.5,0,0.0,0.0,0,0.0,0.0,19.516,46.75,1.0,1.333,0.117,0.037,150.0,0.0,19.0,317.5,167.0,569.5,0.0,0.0,2020-12-11,202012
e2ed84ae-e393-4053-826d-8de0a6e3f744,MALE,bajio,32,True,6,267.25,44.562,2,58.5,29.25,1,750.0,750.0,4,1889.0,472.25,0,0.0,0.0,2,975.0,487.5,1,730.5,730.5,1,630.5,630.5,74.25,77.438,0.0,0.5,0.099,0.041,24.5,29.25,0.0,487.5,750.0,433.0,730.5,630.5,2020-12-16,202012
e36cc73d-460c-4b54-b642-8f8d198f5bc2,MALE,central_mexico,37,False,19,1666.0,87.688,0,0.0,0.0,11,3236.0,294.25,0,0.0,0.0,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,412.25,0.0,0.091,0.0,0.127,0.0,78.875,0.0,1.0,0.0,344.75,0.0,0.0,0.0,2020-12-11,202012
e38385e2-278c-4353-bef3-11550d7ae058,MALE,pacific,30,True,8,1642.0,205.25,0,0.0,0.0,9,2552.0,283.5,0,0.0,0.0,3,225.0,75.0,0,0.0,0.0,1,935.0,935.0,0,0.0,0.0,148.875,0.0,0.333,0.0,0.058,0.0,171.75,0.0,62.531,0.0,250.0,0.0,935.0,0.0,2020-12-11,202012
e5998cf9-26e9-42c3-818d-3116aeb527a8,MALE,central_mexico,25,False,1,139.0,139.0,1,266.0,266.0,5,1826.0,365.25,1,107.0,107.0,4,1726.0,431.5,2,844.0,422.0,0,0.0,0.0,0,0.0,0.0,4.965,4.145,0.8,2.0,0.003,0.039,139.0,0.0,574.5,422.0,546.0,107.0,0.0,0.0,2020-12-11,202012
e5e6c63d-1c8f-4171-9285-a18c2837b69d,FEMALE,central_mexico,30,False,3,81.562,27.188,1,196.0,196.0,6,1144.0,190.625,4,4376.0,1094.0,1,1000.0,1000.0,3,4180.0,1394.0,0,0.0,0.0,0,0.0,0.0,48.75,24.859,0.167,0.75,0.043,0.006,20.266,196.0,1000.0,1394.0,168.0,1371.0,0.0,0.0,2020-12-16,202012
e6634f18-e092-4924-9e3e-3acf8c1742da,MALE,bajio,57,False,9,1199.0,133.25,10,2162.0,216.25,2,900.0,450.0,5,3108.0,621.5,0,0.0,0.0,3,95.875,31.969,0,0.0,0.0,0,0.0,0.0,127.5,304.5,0.0,0.6,0.142,0.098,129.5,236.0,0.0,31.969,450.0,621.5,0.0,0.0,2020-12-23,202012
e94be815-41d9-409f-9251-975e5bf22f31,MALE,golfo,30,False,11,1964.0,178.625,6,830.0,138.375,10,3332.0,333.25,5,1646.0,329.25,9,1570.0,174.5,2,515.5,257.75,0,0.0,0.0,0,0.0,0.0,246.5,271.75,0.9,0.4,0.074,0.165,156.5,202.875,183.375,257.75,368.0,312.0,0.0,0.0,2020-12-11,202012
ea541cf1-923e-4be0-b07c-bf4686e20c32,MALE,golfo,25,False,2,150.25,75.125,2,66.812,33.406,0,0.0,0.0,7,5048.0,721.0,1,6.711,6.711,3,350.0,116.688,0,0.0,0.0,2,4060.0,2030.0,6.73,294.0,0.0,0.429,0.0,0.058,0.0,33.406,6.711,116.688,0.0,656.5,0.0,2030.0,2020-12-11,202012
eca2437a-b806-4dc8-8b8d-134e12e5bc19,MALE,central_mexico,19,True,7,631.0,90.188,9,739.0,82.125,6,1960.0,326.75,7,905.0,129.25,5,1553.0,310.5,4,174.0,43.5,0,0.0,0.0,0,0.0,0.0,33.094,47.344,0.833,0.571,0.017,0.052,55.875,75.125,310.5,43.5,345.0,129.25,0.0,0.0,2020-12-11,202012
ed7865ce-94f0-4e29-af4a-34ce15f42987,MALE,south_mexico,20,False,44,5316.0,120.875,11,1100.0,100.0,32,15168.0,474.0,7,1735.0,247.875,12,9392.0,783.0,3,439.0,146.375,0,0.0,0.0,0,0.0,0.0,806.5,133.625,0.375,0.429,0.053,0.077,111.188,101.5,818.0,146.375,360.25,234.375,0.0,0.0,2020-12-17,202012
edc79c28-a6c1-44b3-ae60-7b2cc6a7481a,FEMALE,golfo,38,False,11,1395.0,126.875,4,203.875,50.969,3,2742.0,914.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1654.0,163.875,0.0,0.0,0.603,0.0,142.5,54.062,0.0,0.0,914.0,0.0,0.0,0.0,2020-12-14,202012
ee452c98-4c2c-408c-8f5a-d863181dbc5c,FEMALE,caribbean,37,False,17,10536.0,620.0,0,0.0,0.0,26,22432.0,863.0,6,1137.0,189.5,23,12352.0,537.0,2,831.0,415.5,0,0.0,0.0,0,0.0,0.0,961.5,40.344,0.885,0.333,0.043,0.035,609.5,0.0,470.5,415.5,838.0,97.75,0.0,0.0,2020-12-31,202012
ee55cd98-0b02-403a-8625-010c1e405cef,MALE,caribbean,35,False,0,0.0,0.0,6,1929.0,321.5,0,0.0,0.0,1,1000.0,1000.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,48.0,90.062,0.0,0.0,0.0,0.09,0.0,335.0,0.0,0.0,0.0,1000.0,0.0,0.0,2020-12-17,202012
ef2e13ec-238a-4dd3-b82f-21d80dfd0fda,MALE,bajio,24,True,20,10928.0,546.5,0,0.0,0.0,16,19040.0,1190.0,0,0.0,0.0,9,7948.0,883.5,0,0.0,0.0,1,129.0,129.0,0,0.0,0.0,1365.0,0.0,0.562,0.0,0.072,0.0,394.75,0.0,1043.0,0.0,1137.0,0.0,129.0,0.0,2020-12-14,202012
ef7406f0-6cf9-4b76-abf0-13e606410525,MALE,golfo,28,False,24,3182.0,132.625,23,2598.0,112.938,11,1289.0,117.188,15,10016.0,668.0,5,1522.0,304.25,13,3830.0,294.5,0,0.0,0.0,0,0.0,0.0,187.25,979.5,0.455,0.867,0.145,0.098,132.875,112.25,368.0,267.75,113.25,657.5,0.0,0.0,2020-12-11,202012
f04bc5eb-c377-460b-8a68-b070a289da6f,MALE,central_mexico,33,False,0,0.0,0.0,16,7916.0,494.75,1,27008.0,27008.0,3,11000.0,3666.0,1,24992.0,24992.0,1,1500.0,1500.0,0,0.0,0.0,2,1670.0,835.0,12632.0,1354.0,1.0,0.333,0.468,0.123,0.0,398.25,24992.0,1500.0,27008.0,3000.0,0.0,835.0,2020-12-16,202012
f0c2584a-4c12-4b49-879e-96f8fe498076,MALE,central_mexico,47,False,2,200.0,100.0,0,0.0,0.0,0,0.0,0.0,1,1000.0,1000.0,0,0.0,0.0,1,730.0,730.0,0,0.0,0.0,0,0.0,0.0,198.5,39.156,0.0,1.0,0.0,0.039,100.0,0.0,0.0,730.0,0.0,1000.0,0.0,0.0,2020-12-14,202012
f145912d-607e-4e6b-9938-7d5e2ff80681,MALE,central_mexico,21,True,3,131.25,43.719,13,2232.0,171.75,1,1975.0,1975.0,3,7000.0,2334.0,0,0.0,0.0,1,4800.0,4800.0,1,1931.0,1931.0,0,0.0,0.0,308.5,361.0,0.0,0.333,0.156,0.052,43.719,86.375,0.0,4800.0,1975.0,2334.0,1931.0,0.0,2020-12-16,202012
f19288d4-a3ab-4660-8386-7a1927a69dc1,MALE,central_mexico,33,False,14,4512.0,322.25,3,541.5,180.5,8,21040.0,2630.0,2,1900.0,950.0,12,10696.0,891.0,2,1102.0,551.0,0,0.0,0.0,0,0.0,0.0,1428.0,388.0,1.5,1.0,0.068,0.204,310.0,185.375,1006.5,551.0,3778.0,950.0,0.0,0.0,2020-12-14,202012
f2d7f4eb-b55d-46e7-b8ca-17c164ea178e,MALE,central_mexico,25,False,1,49.0,49.0,6,11200.0,1867.0,0,0.0,0.0,2,21024.0,10512.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,9832.0,4916.0,60.125,1890.0,0.0,0.0,0.0,0.09,49.0,1151.0,0.0,0.0,0.0,14000.0,0.0,4916.0,2020-12-11,202012
f381f329-e2d2-41fe-af39-0b1b0c171584,MALE,golfo,25,True,14,885.5,63.281,3,102.75,34.25,7,3552.0,507.5,3,1300.0,433.25,8,1768.0,221.0,2,756.0,378.0,1,734.0,734.0,1,434.75,434.75,519.5,91.938,1.143,0.667,0.146,0.071,60.594,34.25,196.25,378.0,525.5,433.25,734.0,434.75,2020-12-11,202012
f488837e-fcf6-449a-bcc9-8bab79aac4f5,MALE,central_mexico,24,True,2,474.5,237.25,1,199.0,199.0,7,1844.0,263.5,4,2900.0,725.0,14,1965.0,140.375,10,3026.0,302.5,0,0.0,0.0,0,0.0,0.0,285.0,384.5,2.0,2.5,0.155,0.133,237.25,199.0,89.125,360.75,257.0,725.0,0.0,0.0,2020-12-11,202012
f5c7d8f8-422a-4065-8b75-fd9efdd478d0,MALE,bajio,24,True,50,2272.0,45.438,50,2236.0,44.719,25,2276.0,91.062,18,2224.0,123.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,139.875,171.375,0.0,0.0,0.061,0.077,44.719,42.938,0.0,0.0,98.688,126.125,0.0,0.0,2020-12-16,202012
f9f975d7-984e-4d89-b041-f96a24206751,MALE,pacific,20,False,2,56.0,28.0,1,50.0,50.0,12,4832.0,402.75,6,3052.0,508.5,2,391.0,195.5,1,26.0,26.0,7,4520.0,645.5,5,3054.0,610.5,210.125,185.25,0.167,0.167,0.043,0.061,28.0,50.0,195.5,26.0,419.75,577.0,645.5,580.5,2020-12-11,202012
fae5c371-4eaf-46c0-bd76-2584f9890f13,MALE,golfo,34,False,2,55.5,27.75,2,217.625,108.812,1,132.25,132.25,3,1510.0,503.25,1,74.0,74.0,4,1292.0,323.0,0,0.0,0.0,0,0.0,0.0,28.516,24.781,1.0,1.333,0.216,0.016,27.75,108.812,74.0,323.0,132.25,391.0,0.0,0.0,2020-12-11,202012
fd928da5-fa92-4c85-84e8-6ff6e4139693,FEMALE,south_mexico,55,True,3,304.5,101.5,0,0.0,0.0,4,341.0,85.25,0,0.0,0.0,2,35.5,17.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19.25,0.0,0.5,0.0,0.056,0.0,101.5,0.0,17.75,0.0,85.25,0.0,0.0,0.0,2021-01-04,202101
fd9ee672-7d24-4704-9a84-9a9c8aeafe3a,MALE,central_mexico,33,False,0,0.0,0.0,13,4124.0,317.25,6,1718.0,286.25,12,4728.0,394.25,1,86.0,86.0,1,105.0,105.0,0,0.0,0.0,0,0.0,0.0,75.188,322.5,0.167,0.083,0.044,0.068,0.0,364.0,86.0,105.0,314.5,393.5,0.0,0.0,2020-12-11,202012
fe7870c0-bcd1-4619-a9c8-2db4711efdde,FEMALE,pacific,38,False,7,8664.0,1238.0,8,968.5,121.062,0,0.0,0.0,3,18496.0,6168.0,3,709.0,236.25,0,0.0,0.0,4,4032.0,1008.0,4,3832.0,958.0,2332.0,2494.0,0.0,0.0,0.0,0.135,536.0,92.375,236.25,0.0,0.0,5752.0,835.0,958.0,2020-12-11,202012
ff10c273-756b-4afc-8f30-4266e9241ed0,MALE,central_mexico,23,False,2,500.0,250.0,4,1380.0,345.0,2,490.0,245.0,2,995.0,497.5,1,8.57,8.57,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31.469,93.312,0.5,0.0,0.064,0.094,250.0,345.0,8.57,0.0,245.0,497.5,0.0,0.0,2020-12-11,202012
ffb5b4d3-f0a6-4220-8136-0e6bca3e27a8,FEMALE,central_mexico,67,False,9,1814.0,201.625,3,397.5,132.5,5,1850.0,370.0,4,1100.0,275.0,2,336.0,168.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,510.75,458.25,0.4,0.0,0.276,0.417,238.375,119.562,20.0,0.0,287.5,275.0,0.0,0.0,2020-12-11,202012
0099cf9b-721c-4cb7-9c7c-db28e2c8343b,MALE,north_mexico,20,False,0,0.0,0.0,1,69.0,69.0,0,0.0,0.0,2,120.0,60.0,0,0.0,0.0,1,52.312,52.312,0,0.0,0.0,0,0.0,0.0,0.0,25.5,0.0,0.5,0.0,0.212,0.0,69.0,0.0,52.312,0.0,40.0,0.0,0.0,2021-01-08,202101
01a80c06-f902-48b2-b51f-8eccccea4182,MALE,north_mexico,50,False,1,0.4,0.4,2,100.0,50.0,0,0.0,0.0,1,1810.0,1810.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1731.0,1731.0,5.105,101.812,0.0,0.0,0.0,0.056,0.4,50.0,0.0,0.0,0.0,0.0,0.0,1731.0,2020-12-16,202012
00c123b6-87ac-4d2c-a790-db4dc2c28c1f,MALE,central_mexico,27,False,30,17040.0,568.0,14,6456.0,461.25,29,18144.0,625.5,20,7472.0,373.5,23,1446.0,62.906,13,587.0,45.156,0,0.0,0.0,0,0.0,0.0,839.5,273.0,0.793,0.65,0.046,0.037,661.0,462.0,57.125,53.344,689.5,473.0,0.0,0.0,2020-12-11,202012
013cd403-2cae-44ce-80ad-0735baaea1e2,MALE,golfo,20,True,3,144.0,48.0,5,458.0,91.562,3,904.0,301.25,11,5904.0,536.5,5,964.5,192.875,9,5244.0,583.0,0,0.0,0.0,0,0.0,0.0,4.879,76.312,1.667,0.818,0.005,0.013,35.0,92.812,159.875,643.0,301.25,718.0,0.0,0.0,2020-12-11,202012
043e90e4-fafc-4538-a683-f20830d9b05a,MALE,golfo,64,False,6,341.0,56.844,2,126.0,63.0,2,350.5,175.25,4,187.0,46.75,0,0.0,0.0,2,60.0,30.0,0,0.0,0.0,0,0.0,0.0,27.719,5.648,0.0,0.5,0.079,0.03,62.188,63.0,0.0,30.0,175.25,52.344,0.0,0.0,2020-12-23,202012
0497d6ac-83df-466a-8e2b-5392b3df78c3,MALE,pacific,33,False,0,0.0,0.0,3,99.062,33.0,1,1500.0,1500.0,1,100.0,100.0,1,1501.0,1501.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.454,43.062,1.0,0.0,0.0,0.431,0.0,33.0,1501.0,0.0,1500.0,100.0,0.0,0.0,2020-12-11,202012
0379a170-452a-4b44-8ee5-85701e904268,MALE,caribbean,26,False,29,1202.0,41.469,0,0.0,0.0,2,1500.0,750.0,0,0.0,0.0,1,500.0,500.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,486.25,0.0,0.5,0.0,0.324,0.0,39.531,0.0,500.0,0.0,750.0,0.0,0.0,0.0,2020-12-16,202012
05b17b21-a78e-4f2e-89a3-cce10c7c51d6,MALE,central_mexico,23,True,13,970.0,74.625,2,399.0,199.5,6,1303.0,217.125,7,3880.0,554.0,3,188.5,62.844,3,3322.0,1107.0,0,0.0,0.0,0,0.0,0.0,172.375,130.125,0.5,0.429,0.132,0.034,88.562,199.5,62.844,1107.0,217.125,554.0,0.0,0.0,2020-12-11,202012
068baf0c-886c-459c-9885-0a6b8ead89aa,FEMALE,central_mexico,46,False,5,1226.0,245.125,8,4600.0,575.0,8,2084.0,260.5,13,5528.0,425.25,1,50.0,50.0,1,2304.0,2304.0,0,0.0,0.0,0,0.0,0.0,356.5,1417.0,0.125,0.077,0.171,0.256,273.5,748.5,50.0,2304.0,271.75,452.5,0.0,0.0,2020-12-16,202012
072fc012-0b9e-4c65-904c-7cde695bcd81,FEMALE,central_mexico,34,False,1,122.5,122.5,1,900.0,900.0,6,7708.0,1285.0,3,3180.0,1060.0,5,3726.0,745.0,3,2000.0,666.5,0,0.0,0.0,0,0.0,0.0,429.5,149.0,0.833,1.0,0.056,0.047,122.5,900.0,612.0,666.5,1272.0,1060.0,0.0,0.0,2020-12-14,202012
08e0a271-2cf0-40cb-bab1-5430bf64e6bc,MALE,caribbean,23,False,5,687.0,137.375,14,2954.0,210.875,3,1350.0,450.0,12,14120.0,1177.0,3,401.0,133.625,10,9552.0,955.0,2,1261.0,630.5,5,12256.0,2452.0,167.125,1382.0,1.0,0.833,0.124,0.098,198.5,208.0,133.625,1252.0,450.0,1241.0,530.5,2452.0,2020-12-11,202012
09e01982-3aa9-4db7-a831-2d9b9bae76a2,FEMALE,central_mexico,33,False,3,440.0,146.625,0,0.0,0.0,2,450.0,225.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,33.688,0.0,0.0,0.0,0.075,0.0,146.625,0.0,0.0,0.0,225.0,0.0,0.0,0.0,2021-01-04,202101
0ace6f3a-d17a-48d7-87cb-f6cb3925bdf2,FEMALE,north_mexico,50,False,5,970.0,194.0,2,740.0,370.0,1,1245.0,1245.0,0,0.0,0.0,0,0.0,0.0,1,50.0,50.0,0,0.0,0.0,0,0.0,0.0,840.0,408.0,0.0,0.0,0.675,0.0,214.875,370.0,0.0,50.0,1245.0,0.0,0.0,0.0,2020-12-16,202012
0caf862e-f09c-498f-91ab-71adfbe0a03c,MALE,central_mexico,46,False,4,661.5,165.375,7,2278.0,325.5,1,300.0,300.0,5,2300.0,460.0,1,50.0,50.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,59.656,339.5,1.0,0.0,0.199,0.148,165.375,338.75,50.0,0.0,0.0,512.5,0.0,0.0,2020-12-11,202012
0f84500b-741c-41b6-bc1b-05f753824a72,FEMALE,central_mexico,32,False,1,90.0,90.0,0,0.0,0.0,5,1336.0,267.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,943.5,0.0,0.0,0.0,0.706,0.0,90.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,2020-12-11,202012
0ff9eb1a-295a-4370-8a5c-0e8a07dd2420,MALE,golfo,40,False,4,1644.0,411.0,8,3096.0,387.0,1,1500.0,1500.0,7,2692.0,384.5,3,2128.0,709.0,7,1910.0,272.75,0,0.0,0.0,0,0.0,0.0,93.812,601.0,3.0,1.0,0.063,0.223,309.0,325.75,709.0,256.5,1500.0,572.5,0.0,0.0,2020-12-11,202012
10de45a6-1462-4bfa-940f-fac1c1750b28,MALE,central_mexico,35,True,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-11,202012
111419d1-26ae-4132-9dc9-3c1fa13f15f8,MALE,bajio,25,True,2,507.0,253.5,3,126.5,42.156,1,500.0,500.0,1,2000.0,2000.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1916.0,958.0,38.625,198.5,0.0,0.0,0.077,0.099,253.5,42.156,0.0,0.0,500.0,2000.0,0.0,957.5,2020-12-11,202012
12be1e9a-0a49-4773-bcff-c0e9d58a12da,FEMALE,bajio,35,True,2,496.0,248.0,0,0.0,0.0,4,5752.0,1438.0,3,607.0,202.375,1,690.0,690.0,1,500.0,500.0,2,4560.0,2280.0,0,0.0,0.0,771.0,142.75,0.25,0.333,0.134,0.235,248.0,0.0,690.0,500.0,1083.0,276.75,2280.0,0.0,2020-12-14,202012
12c0e90d-4755-4cb4-a0ba-b2735febaa02,MALE,central_mexico,32,False,4,1612.0,403.0,3,350.0,116.688,9,1907.0,211.875,4,554.0,138.5,2,290.0,145.0,6,296.75,49.438,0,0.0,0.0,0,0.0,0.0,85.688,63.688,0.222,1.5,0.045,0.115,403.0,116.688,145.0,49.438,232.25,138.5,0.0,0.0,2021-01-08,202101
1311e3b0-2885-4a32-aa49-effb80aa15b9,MALE,north_mexico,52,False,3,1078.0,359.25,17,6212.0,365.25,1,1028.0,1028.0,5,6028.0,1206.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,99.125,1075.0,0.0,0.0,0.096,0.178,359.25,398.5,0.0,0.0,1028.0,1206.0,0.0,0.0,2020-12-11,202012
1580cf5e-88d2-43c5-9fe4-87a58955ae04,MALE,caribbean,31,False,2,897.0,448.5,0,0.0,0.0,5,4208.0,842.0,2,220.0,110.0,5,3038.0,607.5,0,0.0,0.0,1,330.75,330.75,0,0.0,0.0,508.0,220.0,1.0,0.0,0.121,1.0,448.5,0.0,607.5,0.0,842.0,110.0,330.75,0.0,2020-12-11,202012
18bec9c7-acc3-4ad1-99d0-c33237528d1c,MALE,golfo,32,False,0,0.0,0.0,2,265.5,132.75,0,0.0,0.0,0,0.0,0.0,1,22.406,22.406,1,30.953,30.953,0,0.0,0.0,0,0.0,0.0,6.402,8.188,0.0,0.0,0.0,0.0,0.0,132.75,22.406,30.953,0.0,0.0,0.0,0.0,2020-12-11,202012
195529a9-bdd9-44a7-a7cf-bb65b8c1bf6b,MALE,pacific,24,False,15,8736.0,582.5,18,9600.0,533.5,14,9320.0,665.5,9,9808.0,1089.0,2,35.0,17.5,3,951.0,317.0,0,0.0,0.0,0,0.0,0.0,417.25,411.0,0.143,0.333,0.045,0.042,641.5,472.75,17.5,272.75,666.5,1169.0,0.0,0.0,2020-12-11,202012
1abddb67-6959-4117-ad94-8cc0dabc019f,MALE,central_mexico,33,True,37,8020.0,216.75,37,10192.0,275.5,4,7400.0,1850.0,12,20416.0,1702.0,8,2608.0,326.0,10,3652.0,365.25,3,2328.0,776.5,2,1578.0,789.0,1157.0,999.5,2.0,0.833,0.156,0.049,153.5,304.25,265.5,455.25,1820.0,1953.0,776.5,789.0,2020-12-14,202012
1b387111-66f8-47ce-b490-3b350143b2c4,FEMALE,central_mexico,26,False,3,1018.0,339.25,9,802.5,89.125,5,7208.0,1442.0,5,7884.0,1577.0,4,1928.0,482.0,9,6672.0,741.5,2,7888.0,3944.0,2,4688.0,2344.0,531.5,1311.0,0.8,1.8,0.074,0.166,287.0,95.188,482.0,387.5,1202.0,1577.0,3944.0,2344.0,2020-12-14,202012
1c6847c6-359b-44e8-97cf-37016757262a,MALE,central_mexico,37,False,2,925.0,462.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,100.0,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,55.938,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2020-12-11,202012
1d2f7f24-6c31-43b7-8473-ac1542b01396,FEMALE,north_mexico,36,True,21,2714.0,129.25,0,0.0,0.0,13,5884.0,452.5,0,0.0,0.0,7,2390.0,341.5,0,0.0,0.0,1,1031.0,1031.0,0,0.0,0.0,285.25,0.0,0.538,0.0,0.048,0.0,86.438,0.0,341.5,0.0,359.25,0.0,1031.0,0.0,2020-12-11,202012
